,Date,Tweets
656,2020-04-22,"Reduce the time you spend managing storage by more than 90%... with this 
little-known solution.

Comment below!👇
#cloud #palmiq #ddn #technology  #virtualization #vmware #datacenter #storage 

@Tintri  
@gopalmiq 

Upcoming Webinar:
https://t.co/pejFLyAY1l https://t.co/AqJAy5VS4c"
657,2020-04-22,67% of European #CIOs expect to be key to overall corporate strategy. Read @JoeBaguley’s last article on why technology proving itself matters more than ever. #VMware https://t.co/46yyG1H5AI
658,2020-04-22,"#VMware , @nuagenetworks and #Microsoft offer #SDDC certification programs for admins to get you up to speed : more at https://t.co/8ydKr7Q7eF #StayAtHome #WorkFromHome #COVID19

#SDx #developers @MSdevelopers #SDN @NokiaNetworks https://t.co/1CgYScYx49"
659,2020-04-22,"How to quickly set up a remote workforce for success. Watch this #VMware webinar to hear best practices for designing &amp; supporting remote-first strategies, scaling VDI environments, extending security policies &amp; more. https://t.co/WKIfBnjGpZ #remoteworking #businesscontinuity https://t.co/QZqZDx3Gvz"
660,2020-04-22,"How to quickly set up a remote workforce for success. Watch this #VMware webinar to hear best practices for designing &amp; supporting remote-first strategies, scaling VDI environments, extending security policies &amp; more. https://t.co/OpWkhuiqyi #remoteworking #businesscontinuity https://t.co/aaGlVQCcLx"
661,2020-04-22,Announcing General Availability of VMware Cloud Foundation 4.0 #VMware https://t.co/rPMNTYs7af
662,2020-04-22,RT @Falko_Banaszak: [New Blog Post] This PowerCLI script lets you create a new #VMware vCenter server role with all the cumulative privileg…
663,2020-04-22,RT @widmerkarl: Bulletproof tip on how to find the right Windows VMDK - and how to resize it... #VMware #vSphere #vExpert https://t.co/rFJc…
664,2020-04-22,RT @Falko_Banaszak: [New Blog Post] This PowerCLI script lets you create a new #VMware vCenter server role with all the cumulative privileg…
665,2020-04-22,RT @cybsploit: VMware fixes a critical vulnerability in vCenter Server 6.7 #VMware #vCenter #vSphere #vmdir #Flaw #Vulnerability #CVE https…
666,2020-04-22,RT @cybsploit: VMware fixes a critical vulnerability in vCenter Server 6.7 #VMware #vCenter #vSphere #vmdir #Flaw #Vulnerability #CVE https…
667,2020-04-22,RT @widmerkarl: Bulletproof tip on how to find the right Windows VMDK - and how to resize it... #VMware #vSphere #vExpert https://t.co/rFJc…
668,2020-04-22,Empowering Remote Work Collaboration with EdCast #Learning Experience Inside #VMware WorkspaceONE: https://t.co/VAgzxeXASN https://t.co/SgE5wKaj9H
669,2020-04-22,Bulletproof tip on how to find the right Windows VMDK - and how to resize it... #VMware #vSphere #vExpert https://t.co/rFJc5NpRK0 https://t.co/Rr1sy98aab
670,2020-04-22,Make deploying and maintaining #virtual systems easier with @ActiveBatch - a #VMware Technology Alliance Partner #TAP https://t.co/oTNjzJYauH https://t.co/cTE594p0Q7
671,2020-04-22,"[New Blog Post] This PowerCLI script lets you create a new #VMware vCenter server role with all the cumulative privileges and permissions to use them with #Veeam Backup &amp; Replication V10. #vExpert #VeeamVanguard @Veeam @VMware 
https://t.co/etQuZz36Sx"
672,2020-04-22,"RT @Luciano_PT: Will book my VMware on AWS and AWS online certification for the first week of May.
Let us ser how it goes, fingers crossed…"
673,2020-04-22,RT @VickyTkachenko: The VMware Cloud Director appliance deployment fails when you enable the setting to expire the root password upon the f…
674,2020-04-22,"Will book my VMware on AWS and AWS online certification for the first week of May.
Let us ser how it goes, fingers crossed 🤞 🤓
#VMware #AWSCertified"
675,2020-04-22,Traditional banks need to do more than gloss over back-end systems with fintech paint https://t.co/8wc3QVSiul via @Hybrid_Circle #VMware #Azure
676,2020-04-22,New news on the #VMware #vSphere Blog vSphere 7 – vSphere Trust Authority https://t.co/IUkW6lKmpb
677,2020-04-22,"The VMware Cloud Director appliance deployment fails when you enable the setting to expire the root password upon the first login
#VMware #Cloud #vCD
https://t.co/vqDcH9cSrJ https://t.co/9UBxJaMiZp"
678,2020-04-22,RT @AmandaBlev: #TeamVMware #Foldingathome moved into 60th place! We have 1413 members donating their unused CPU and GPU resources. I hope…
679,2020-04-22,How Johnson &amp; Johnson IT is managing a global crisis https://t.co/eN9D80MVkE via @HYBRID_CIRCLE #AWS #VMware https://t.co/oMGvMtElMJ
680,2020-04-22,#Pavilion is ready for #VMware vSphere 7 https://t.co/nrlaGrjCEy https://t.co/Po3x9OhLPp
681,2020-04-22,RT @Allan_Kjaer: VMware vRealize Suite 8.1 and more released https://t.co/tVyVFkCO9k #VMware #vExpert #vRealize #vRA #VROps #vRLI
682,2020-04-22,"#DevOps #devopsengineer #Logstash #Kibana #VMWare #SQL #Windows #linuxserver 

If interested, please email CV to debbie@helenlucre.co.za https://t.co/rnkR3aoCFM"
683,2020-04-22,RT @MarionDWalker: Consistency Makes the #Tanzu Difference - #VMware is announcing important milestones for key products in the VMware Tanz…
684,2020-04-22,"RT @MarionDWalker: Remote exam testing is here, starting today and will be a permanent offering! #VMware https://t.co/emsJBu1RdE"
685,2020-04-22,A CIO's checklist for executing the COVID pivot https://t.co/gkFSpEUseW via @HYBRID_CIRCLE #Cisco #VMware https://t.co/0RB1TEzoRW
686,2020-04-22,RT @dejongraymond: New video demonstrating how to migrate from a N-VDS to the new vSphere 7.0 VDS using NSX-T 3.0 without uninstalling NSX…
687,2020-04-22,Learn and understand more about VMware Workspace ONE in this podcast https://t.co/QNLYQ9jIxH with @Xtravirt EUC expert @Curtisbrown01 #VMware #WorkspaceONE #DigitalWorkspace #EUC #vExpert @vExpert https://t.co/p2uCw6DhNW
688,2020-04-22,RT @dejongraymond: New video demonstrating how to migrate from a N-VDS to the new vSphere 7.0 VDS using NSX-T 3.0 without uninstalling NSX…
689,2020-04-22,RT @AnetAtee: RSA Innovates Cyber Skills Delivery in APJ https://t.co/N3TPhvnJ1z via @rsasecurity #Somalia #Somaliland #databreach #vulnera…
690,2020-04-22,Digital KPIs: Your keys to measuring digital transformation success https://t.co/ioIVhXeOTj via @HYBRID_CIRCLE #Microsoft #VMware https://t.co/wuPj6HOjIj
691,2020-04-22,"Optimising and Securing #VMware Environments with Runecast Analyzer
@StephenHackers
https://t.co/ojX8UYSDC8 https://t.co/sYPt0UboqF"
692,2020-04-22,What was the biggest VCSA Database you ever had for migration? #vmware #vexpert #vcommunity I try to migrate some of the vcsa from 6.5 to 6.7u3f and one of them are close to 10GB https://t.co/URFen34RHI
693,2020-04-22,"RT @IrynaFesenko: Optimising and Securing #VMware Environments with #RunecastAnalyzer
by @StephenHackers
https://t.co/DcF1luBKdF https://t.…"
694,2020-04-22,"RT @IrynaFesenko: Optimising and Securing #VMware Environments with #RunecastAnalyzer
by @StephenHackers
https://t.co/DcF1luBKdF https://t.…"
695,2020-04-22,"Today,@Biztechafrica is conducting an exclusive interview with @ZetaNigeria one of their Nigeria-based partner, Stay connected on all our social media platforms for more updates.
#VMWare  #Vmwarepartners #interview https://t.co/EGBnGrXyZM"
696,2020-04-22,Remote Exam Testing Is Here! #VMware https://t.co/eGzKBG7WVi
697,2020-04-22,#VMware posted a video that walks you through setting up Horizon Cloud on Azure for use with #WVD. They've also updated the Horizon Cloud Service on Azure Checklist to include the steps needed for #WindowsVirtualDesktop.  https://t.co/NeRA7BIFKk
698,2020-04-22,RT @Xtravirt: Congratulations to Xtravirt consultants @Curtisbrown01 @caenotech (Chris Mitchell) @sam_perrin @simoneady @vGarethLewis  @Sur…
699,2020-04-22,"RT @kev_johnson: Join us at the Seattle VMUG Virtual UserCon on May 14! You will be able to virtually to meet #VMware experts, discover @my…"
700,2020-04-22,RT @Xtravirt: Congratulations to Xtravirt consultants @Curtisbrown01 @caenotech (Chris Mitchell) @sam_perrin @simoneady @vGarethLewis  @Sur…
701,2020-04-22,RT @Xtravirt: Congratulations to Xtravirt consultants @Curtisbrown01 @caenotech (Chris Mitchell) @sam_perrin @simoneady @vGarethLewis  @Sur…
702,2020-04-22,RT @Xtravirt: Congratulations to Xtravirt consultants @Curtisbrown01 @caenotech (Chris Mitchell) @sam_perrin @simoneady @vGarethLewis  @Sur…
703,2020-04-22,#VMware - Patch released for high risk vulnerability in #vCenter management product https://t.co/gQP2oo0qO5
704,2020-04-22,RT @Xtravirt: Congratulations to Xtravirt consultants @Curtisbrown01 @caenotech (Chris Mitchell) @sam_perrin @simoneady @vGarethLewis  @Sur…
705,2020-04-22,"RT @kev_johnson: Join us at the Seattle VMUG Virtual UserCon on May 14! You will be able to virtually to meet #VMware experts, discover @my…"
706,2020-04-22,What do you love about vSphere 7? The magnificent speed of the vSphere client is my number one. #VMware #vSphere #vExpert
707,2020-04-22,Empowering Remote Work Collaboration with EdCast #Learning Experience Inside #VMware WorkspaceONE: https://t.co/BleT2zuPWq https://t.co/nzf5kEMyja
708,2020-04-22,RT @Xtravirt: Congratulations to Xtravirt consultants @Curtisbrown01 @caenotech (Chris Mitchell) @sam_perrin @simoneady @vGarethLewis  @Sur…
709,2020-04-22,Congratulations to Xtravirt consultants @Curtisbrown01 @caenotech (Chris Mitchell) @sam_perrin @simoneady @vGarethLewis  @Surfing_Clouds (Steve Wood) on being recognised with VMware vExpert sub-program awards 2020. Great job team. #Xtravirt #VMware #vExpert @vExpert https://t.co/GBuajPenhk
710,2020-04-22,"Optimising and Securing #VMware Environments with #RunecastAnalyzer
by @StephenHackers
https://t.co/DcF1luBKdF https://t.co/iUoYIxAn81"
711,2020-04-22,"Tech Data –VMware Exclusive Online Partner Bootcamp: https://t.co/FJURZSAE7M
VMware speeds your customers' digital transformation, empowering them to compete and succeed with software that reinvents the foundation of computing and mobile user experiences.
#TechDataIndia #VMware https://t.co/O00SeK5Uxs"
712,2020-04-22,vCenter Server Appliance - Backup &amp; Restore #VMware #vCenter #vExpert https://t.co/eYGWLyBu7G https://t.co/ee8UHoNbzg
713,2020-04-22,"HOT JOB: Our client is currently searching for a #VMware #ICT #Engineer or a position based in #Slovakia. For more information, please speak to Evgenia on 0203 008 5212, or apply online at https://t.co/I5tgPzNho1 https://t.co/1tQ2TGRSAy"
714,2020-04-22,VMware issues 10.0 CVSS rating on vCenter Server vulnerability: https://t.co/GNe6SsS7Uq #cve #cvss #iocs #VMware https://t.co/5cvo1gvTyK
715,2020-04-22,Russia’s Largest University Virtualizes Critical IT Services #VMware https://t.co/BaF9U6P0hx
716,2020-04-22,Git Repository Security Hygiene – Part One: Prevent Sensitive Information from Leaving Your Internal Workspace https://t.co/TzOOw90u8F via @vmwopensource #VMware #git
717,2020-04-22,"take a look at VMware vRA components in my blog. 

https://t.co/sVN7GkUd22

#vRA
#vmware
#cloud 
#CloudComputing"
718,2020-04-22,RT @vmwarecloudaws: Mitigate risk in your IT infrastructure in case of any disaster event without compromising health and safety of your em…
719,2020-04-22,New #blog post: Report all VMware App Volumes Writable Volumes with Status Disabled and Orphaned - https://t.co/SOBjfGu6eL #vExpert #VMware #VMUG @vmwarehorizon @appvolumes #PowerShell #API
720,2020-04-22,"I challenge @do0dzZZ  @ShadyMalatawey  @RossWynne  @TannyaDj 

#vmware https://t.co/9F404PFJKi"
721,2020-04-22,"How to Add ESXi Host VMware vCenter Server 7 #xpertstec
https://t.co/mhOfMNeihH
#vmware #vmarena #vladan #starwindsoftware #mustbegeek #4sysops #vingrastructure #itingredients https://t.co/3UgzK1ABkI"
722,2020-04-22,"RT @kev_johnson: Join us at the Seattle VMUG Virtual UserCon on May 14! You will be able to virtually to meet #VMware experts, discover @my…"
723,2020-04-22,"RT @SBUCloud: #HPE &amp; #VMware live webinar via #Zoom on #vSphere – Upgrades, Licensing and more is starting now at https://t.co/SZguz5667o h…"
724,2020-04-22,"Did you miss my latest blog on vCenter woes?

https://t.co/Wi3BTK1g4d

#vmware #vcenter #sddc https://t.co/3AcbFafv7C"
725,2020-04-22,RT @AppliedRisk: Read our latest blog to discover how #VMware's recently published VMSA-2020-0006 security advisory can impact your OT envi…
726,2020-04-22,"Empowering Remote Work Collaboration with EdCast Learning Experience Inside VMware WorkspaceONE: https://t.co/DQxgRTz3Fe

#learning #vmware https://t.co/tFV6ZsfktN"
727,2020-04-22,"#Adobe #Flash, your end is near... what about the bereaved like #VMware #vSphere Web Client. Read VMware support statement.
#vExpert #vSphereUpgrade

https://t.co/KpWoZaFpYE"
728,2020-04-22,"American Hospital Dubai is known for its quality of care and clinical outcomes. Read what Ahmad Yahya, CIO of @AHDubai has to say on how reprioritizing IT during these times can move the business forward. #VMware #AgentsOfChange #CIO https://t.co/O3LS1B20x3"
729,2020-04-22,"New report from Analysys Mason dives into #VMware Telco Cloud Automation, including NVF orchestration for multi-cloud, #VM and #Kubernetes environments. Download now: https://t.co/LqwnjIQE59 https://t.co/8KjYhN6Xac"
730,2020-04-22,"RT @SeiMaxim: Ar you looking a VPS in USA ? 
100GB Raid storage VPS with DDoS protection just in 19 USD.  https://t.co/r7gcQHNcAO

#linux #…"
731,2020-04-22,"RT @Luciano_PT: A new blog post about NSX-T 
""NSX-T log partition full and not able to login""
#vExpert #NSX #VMware #vCommunity @vmwarensx…"
732,2020-04-22,"Adapting to a new way of working? Here are some #IBMCloud offers as you make the transition - https://t.co/CUNpIQ5Wqi
#remotework #vmware #aspera"
733,2020-04-22,"Detailed info about new feature Assignable Hardware in #VMware #vSphere7. With Dynamic DirectPath I/O VMs with dedicated HW can now be started on different host with same or comparable device (check hardware labels). But still no #vMotion 
#vExpert 

https://t.co/9BpZtFYgVd"
734,2020-04-22,"Enhance Your Resume with VMware VCAP-DTM Design 2020 (3V0-752) Certification Exam

#VMware #VMware_VCAP_DTM_Design_2020 #VCAP_DTM_Design_2020 #VCAP_DTM_Design #VMware_3V0_752 #VMware_Certification #VMware_Exam

https://t.co/ylTzXZP87R https://t.co/CmIywjeqtk"
735,2020-04-22,[Archive] VCAP6.5-DCV Design – Objective 2.2 Map service dependencies https://t.co/gVYrzIiwA3 #certification #vcap #vexpert #vmware
736,2020-04-22,"RT @DellEMCProtect: #VMware is essential for many customers’ hybrid strategies. 

Check out @BethPhalen discuss the @VMware Tanzu announcem…"
